gps,date_carnet,heure_carnet,easting,northing,altitude,espece,signe,type,partie_consommee,nid_arboricoles,nid_terrestres,nombre,foret,age_jours,chef_equipe,equipe,famille_gorille,commentaire
103,2024-12-16,10:12,565881,9845238,627 m,Gorille,Nourriture,Drypetes dinklagei,Feuille,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
104,2024-12-16,10:18,565941,9845259,630 m,Gorille,Nourriture,Megaphrynium macrostachyum,Tige,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
105,2024-12-16,10:20,565947,9845245,632 m,Gorille,Nourriture,Drypetes dinklagei,Feuille,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
106,2024-12-16,10:25,566002,9845212,632 m,Gorille,Nourriture,Pycnanthus angolensis,Feuille,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
107,2024-12-16,10:30,566001,9845260,634 m,Gorille,Nourriture,Megaphrynium macrostachyum,Tige,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
108,2024-12-16,10:35,566016,9845304,636 m,Gorille,Nourriture,Palisota hirsuta,Tige,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
109,2024-12-16,10:37,566033,9845340,636 m,Gorille,Nourriture,Megaphrynium macrostachyum,Tige,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
110,2024-12-16,10:41,566024,9845391,637 m,Gorille,Nourriture,Thaumatococcus daniellii,Tige,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
111,2024-12-16,10:47,565926,9845426,640 m,Gorille,Nourriture,Pycnanthus angolensis,Feuille,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
112,2024-12-16,10:51,565875,9845369,640 m,Gorille,Nourriture,Cissus discolor,Fruit,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
113,2024-12-16,10:54,565834,9845419,642 m,Gorille,Nourriture,Megaphrynium macrostachyum,Tige,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
114,2024-12-16,10:57,565785,9845454,641 m,Gorille,Nourriture,Aframomum laurentii,Moelle,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
115,2024-12-16,11:01,565807,9845523,644 m,Gorille,Nourriture,Thaumatococcus daniellii,Tige,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
116,2024-12-16,11:15,565828,9845590,644 m,Gorille,Nid,Nuit,,21,15,36,F.P,1,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
117,2024-12-17,10:36,565826,9845591,655 m,Position,Start,,,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
118,2024-12-17,10:42,565827,9845636,654 m,Gorille,Nourriture,Musanga cecropioides,Feuille,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
119,2024-12-17,10:45,565789,9845645,654 m,Gorille,Nourriture,Pycnanthus angolensis,Feuille,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
120,2024-12-17,10:48,565740,9845639,654 m,Gorille,Nourriture,Thaumatococcus daniellii,Tige,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
121,2024-12-17,10:50,565710,9845641,656 m,Gorille,Nourriture,Megaphrynium macrostachyum,Tige,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
122,2024-12-17,10:53,565669,9845614,655 m,Gorille,Nourriture,Pycnanthus angolensis,Feuille,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
123,2024-12-17,10:57,565610,9845601,658 m,Gorille,Nourriture,Thaumatococcus daniellii,Tige,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
124,2024-12-17,11:00,565529,9845590,664 m,Gorille,Nourriture,Drypetes dinklagei,Feuille,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
125,2024-12-17,11:03,565490,9845586,666 m,Gorille,Nourriture,Palisota hirsuta,Tige,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
126,2024-12-17,11:05,565455,9845584,666 m,Gorille,Nourriture,Megaphrynium macrostachyum,Tige,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
127,2024-12-17,11:09,565407,9845605,681 m,Gorille,Nourriture,Celtis briyeri,Feuille,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
128,2024-12-17,11:13,565369,9845650,697 m,Gorille,Nourriture,Pycnanthus angolensis,Feuille,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
129,2024-12-17,11:17,565323,9845630,694 m,Gorille,Nourriture,Cissus discolor,Fruit,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
130,2024-12-17,11:21,565263,9845595,683 m,Gorille,Nourriture,Ficus asperifolia,Feuille,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
131,2024-12-17,11:26,565197,9845601,669 m,Gorille,Nourriture,Pycnanthus angolensis,Feuille,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
132,2024-12-17,11:31,565129,9845597,652 m,Gorille,Nid,Nuit,,27,9,36,F.P,1,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
133,2024-12-18,10:07,565133,9845598,654 m,Position,Start,,,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
134,2024-12-18,10:12,565055,9845638,641 m,Gorille,Nourriture,Sclerosperma mannii,Feuille,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
135,2024-12-18,10:18,564996,9845666,640 m,Gorille,Nourriture,Palisota hirsuta,Tige,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
136,2024-12-18,10:22,564930,9845659,659 m,Gorille,Nourriture,Aframomum laurentii,Moelle,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
137,2024-12-18,10:27,564857,9845623,663 m,Gorille,Nourriture,Pycnanthus angolensis,Feuille,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
138,2024-12-18,10:34,564789,9845626,638 m,Gorille,Nourriture,Palisota hirsuta,Tige,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
139,2024-12-18,10:37,564765,9845626,639 m,Gorille,Nourriture,Marantochloa leucantha,Tige,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
140,2024-12-18,10:41,564739,9845616,642 m,Gorille,Nourriture,Megaphrynium macrostachyum,Tige,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
141,2024-12-18,10:46,564668,9845604,644 m,Gorille,Nourriture,Drypetes dinklagei,Feuille,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
142,2024-12-18,10:51,564611,9845574,641 m,Gorille,Nourriture,Aframomum laurentii,Moelle,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
143,2024-12-18,10:58,564531,9845542,642 m,Gorille,Nourriture,Palisota hirsuta,Tige,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
144,2024-12-18,11:06,564390,9845535,653 m,Gorille,Nourriture,Thaumatococcus daniellii,Tige,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
145,2024-12-18,11:09,564351,9845540,654 m,Gorille,Nourriture,Megaphrynium macrostachyum,Tige,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
146,2024-12-18,11:15,564259,9845571,668 m,Gorille,Nourriture,Celtis briyeri,Feuille,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
147,2024-12-18,11:20,564194,9845556,676 m,Gorille,Nourriture,Megaphrynium macrostachyum,Tige,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
148,2024-12-18,11:27,564122,9845574,686 m,Gorille,Nourriture,Thaumatococcus daniellii,Tige,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
149,2024-12-18,11:33,564061,9845615,693 m,Gorille,Nourriture,Cissus discolor,Fruit,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
150,2024-12-18,11:46,563953,9845673,698 m,Gorille,Nourriture,Megaphrynium macrostachyum,Tige,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
151,2024-12-18,11:53,563851,9845653,678 m,Gorille,Nourriture,Eremospatha haullevilleana,Tige,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
152,2024-12-18,12:00,563740,9845594,689 m,Gorille,Nourriture,Marantochloa leucantha,Tige,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
153,2024-12-18,12:10,563621,9845590,687 m,Gorille,Nourriture,Cissus discolor,Fruit,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
154,2024-12-18,12:17,563613,9845645,706 m,Gorille,Nourriture,Pycnanthus angolensis,Feuille,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
155,2024-12-18,12:25,563559,9845724,713 m,Gorille,Nourriture,Drypetes dinklagei,Feuille,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
156,2024-12-18,12:31,563483,9845816,711 m,Gorille,Nourriture,Ficus sur,Feuille,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
157,2024-12-18,12:42,563465,9845921,679 m,Gorille,Nourriture,Marantochloa leucantha,Tige,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
158,2024-12-18,12:53,563575,9846006,695 m,Gorille,Nourriture,Manniophyton fulvum,Moelle,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
159,2024-12-18,12:58,563586,9846020,697 m,Gorille,Nid,Nuit,,25,8,33,F.P,1,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
160,2024-12-19,9:48,563601,9846023,730 m,Position,Start,,,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
161,2024-12-19,9:52,563646,9846061,723 m,Gorille,Nourriture,Thaumatococcus daniellii,Tige,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
162,2024-12-19,9:57,563727,9846118,742 m,Gorille,Nourriture,Megaphrynium macrostachyum,Tige,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
163,2024-12-19,10:06,563718,9846158,738 m,Gorille,Nourriture,Drypetes dinklagei,Feuille,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
164,2024-12-19,10:13,563736,9846070,729 m,Gorille,Nourriture,Celtis briyeri,Feuille,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
165,2024-12-19,10:30,563663,9846195,723 m,Gorille,Nourriture,Eremospatha haullevilleana,Tige,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
166,2024-12-19,10:44,563595,9846262,708 m,Gorille,Nourriture,Megaphrynium macrostachyum,Tige,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
167,2024-12-19,10:47,563584,9846291,711 m,Gorille,Nourriture,Musanga cecropioides,Feuille,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
168,2024-12-19,10:49,563593,9846316,707 m,Gorille,Nourriture,Pycnanthus angolensis,Feuille,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
169,2024-12-19,10:58,563653,9846369,688 m,Gorille,Nourriture,Drypetes dinklagei,Feuille,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
170,2024-12-19,11:05,563666,9846336,684 m,Gorille,Nourriture,Canarium schwerfurtii,Fruit,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
171,2024-12-19,11:19,563591,9846155,705 m,Gorille,Nourriture,Cissus discolor,Fruit,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
172,2024-12-19,13:44,565470,9845720,680 m,Gorille,Nourriture,Palisota hirsuta,Tige,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
173,2024-12-19,13:51,565461,9845777,665 m,Gorille,Nourriture,Pycnanthus angolensis,Feuille,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
174,2024-12-19,13:55,565442,9845815,658 m,Gorille,Nourriture,Uapaca benguelensis,Moelle,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
175,2024-12-19,13:59,565464,9845877,648 m,Gorille,Nourriture,Palisota hirsuta,Tige,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
176,2024-12-19,14:02,565508,9845887,652 m,Gorille,Nourriture,Ficus sur,Feuille,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
177,2024-12-19,14:06,565579,9845922,644 m,Gorille,Nourriture,Pycnanthus angolensis,Feuille,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
178,2024-12-19,14:12,565534,9845986,639 m,Gorille,Nourriture,Palisota hirsuta,Tige,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
179,2024-12-19,14:21,565515,9846031,637 m,Gorille,Nourriture,Ataenidia conferta,Tige,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
180,2024-12-19,14:25,565475,9846070,640 m,Gorille,Nourriture,Uapaca benguelensis,Moelle,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
181,2024-12-19,14:29,565421,9846140,646 m,Gorille,Nourriture,Drypetes dinklagei,Feuille,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
182,2024-12-19,14:36,565349,9846223,656 m,Gorille,Nourriture,Pycnanthus angolensis,Feuille,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
183,2024-12-19,14:40,565241,9846192,665 m,Gorille,Nourriture,Megaphrynium macrostachyum,Tige,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
184,2024-12-19,14:44,565182,9846228,668 m,Gorille,Nourriture,Thaumatococcus daniellii,Tige,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
185,2024-12-19,14:55,565078,9846283,658 m,Gorille,Nourriture,Pycnanthus angolensis,Feuille,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
186,2024-12-19,15:01,565025,9846353,649 m,Gorille,Nid,Nuit,,24,10,34,F.P,1,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
187,2024-12-20,8:30,565022,9846345,640 m,Position,Start,,,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
188,2024-12-20,8:32,564976,9846363,634 m,Gorille,Nourriture,Uapaca benguelensis,Moelle,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
189,2024-12-20,8:34,564944,9846360,631 m,Gorille,Nourriture,Musanga cecropioides,Feuille,0,0,0,F.P,2,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
191,2024-12-20,8:39,564917,9846334,633 m,Gorille,Nid,Nuit,,29,6,35,F.P,1,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,
82,2024-12-14,11:34,566064,9846534,656 m,Station,Poste de patrouille,,,0,0,1,F.P,0,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,Non construit
30,2024-12-11,9:22,566547,9842927,622 m,Station,Poste de patrouille,,,0,0,1,F.P,0,P001,"Kitumaine Adjoa, Mungazi Gisha, Matunabo Aluta, Mombe Bumani",Odakifa,Non construit
40,2024-11-23 00:00:00,12:19,566147,9843990,636 m,Gorille,Nourriture,Diallium corbisieri,Feuille,0,0,0,F.P,6,P001,"Matunabo Aluta, Mombe Bumani, Journaliers Kaludji Cosmas, Tabin Gaspard",Odakifa,
54,2024-11-24 00:00:00,10:40,566454,9843273,639 m,Gorille,Nourriture,Diallium corbisieri,Feuille,0,0,0,F.P,6,P001,"Matunabo Aluta, Mombe Bumani, Journaliers Kaludji Cosmas, Tabin Gaspard",Odakifa,
76,2024-11-26 00:00:00,10:01,567022,9842354,639 m,Gorille,Nourriture,Diallium corbisieri,Feuille,0,0,0,F.P,6,P001,"Matunabo Aluta, Mombe Bumani, Journaliers Kaludji Cosmas, Tabin Gaspard",Odakifa,
80,2024-11-26 00:00:00,10:13,567018,9842217,640 m,Gorille,Nourriture,Diallium corbisieri,Feuille,0,0,0,F.P,6,P001,"Matunabo Aluta, Mombe Bumani, Journaliers Kaludji Cosmas, Tabin Gaspard",Odakifa,
181,2024-11-21 00:00:00,11:26,553609,9852987,596 m,Cercopitheque ascagne,Vu,,,0,0,11,F.P,0,P019,"Djuma Nkuba, Molisho Nimwe, Noela Samitamba, Journalier Raymond Nimwe",Membe,
19,2024-11-19 00:00:00,11:26,555532,9839385,633 m,Gorille,Nourriture,Marattia fraxinea,Feuille,0,0,0,F.P,1,P075,"Bamwishi Kansilembo, Chalondawa Kabwanda, Kitumaini Adjoa et 1 Journalier",Mbobi,
21,2024-11-19 00:00:00,11:40,555441,9839592,625 m,Gorille,Nourriture,Gambea lacourtianum,Fruit,0,0,0,F.P,1,P075,"Bamwishi Kansilembo, Chalondawa Kabwanda, Kitumaini Adjoa et 1 Journalier",Mbobi,
36,2024-11-21 00:00:00,10:17,555372,9838884,601 m,Gorille,Nourriture,Gambea lacourtianum,Fruit,0,0,0,F.P,1,P075,"Bamwishi Kansilembo, Chalondawa Kabwanda, Kitumaini Adjoa et 1 Journalier",Mbobi,
38,2024-11-21 00:00:00,10:28,555324,9838790,603 m,Gorille,Nourriture,Marattia fraxinea,Feuille,0,0,0,F.P,1,P075,"Bamwishi Kansilembo, Chalondawa Kabwanda, Kitumaini Adjoa et 1 Journalier",Mbobi,
668,2024-11-18 00:00:00,12:23,552969,9859964,595 m,Aigle royal,Vu,,,0,0,1,F.P,0,P002,"Aluta Michel Vincent, Odakifa Mwendambali, Journaliers Mussa Ramazani, Bobenga Bandima",Inamahasa,
673,2024-11-19 00:00:00,10:02,552684,9859380,603 m,Potamochere roux,Trace,,,0,0,1,F.P,2,P002,"Aluta Michel Vincent, Odakifa Mwendambali, Journaliers Mussa Ramazani, Bobenga Bandima",Inamahasa,
677,2024-11-19 00:00:00,10:53,552709,9858383,591 m,Potamochere roux,Trace,,,0,0,1,F.P,1,P002,"Aluta Michel Vincent, Odakifa Mwendambali, Journaliers Mussa Ramazani, Bobenga Bandima",Inamahasa,
687,2024-11-21 00:00:00,11:05,552570,9858163,584 m,Potamochere roux,Trace,,,0,0,1,F.P,2,P002,"Aluta Michel Vincent, Odakifa Mwendambali, Journaliers Mussa Ramazani, Bobenga Bandima",Inamahasa,
696,2024-11-21 00:00:00,13:27,552290,9858184,587 m,Potamochere roux,Trace,,,0,0,1,F.P,2,P002,"Aluta Michel Vincent, Odakifa Mwendambali, Journaliers Mussa Ramazani, Bobenga Bandima",Inamahasa,
698,2024-11-22 00:00:00,10:25,552254,9858324,641 m,Potamochere roux,Trace,,,0,0,1,F.P,3,P002,"Aluta Michel Vincent, Odakifa Mwendambali, Journaliers Mussa Ramazani, Bobenga Bandima",Inamahasa,
703,2024-11-22 00:00:00,11:15,552295,9859357,610 m,Potamochere roux,Trace,,,0,0,1,F.P,3,P002,"Aluta Michel Vincent, Odakifa Mwendambali, Journaliers Mussa Ramazani, Bobenga Bandima",Inamahasa,
708,2024-11-23 00:00:00,10:35,551456,9859665,603 m,Potamochere roux,Trace,,,0,0,1,F.P,3,P002,"Aluta Michel Vincent, Odakifa Mwendambali, Journaliers Mussa Ramazani, Bobenga Bandima",Inamahasa,
726,2024-11-24 00:00:00,12:49,552091,9861228,597 m,Cercopitheque ascagne,Vu,,,0,0,8,F.P,0,P002,"Aluta Michel Vincent, Odakifa Mwendambali, Journaliers Mussa Ramazani, Bobenga Bandima",Inamahasa,
732,2024-11-25 00:00:00,10:24,550382,9859283,574 m,Riviere,Beach,,,0,0,0,F.P,0,P002,"Aluta Michel Vincent, Odakifa Mwendambali, Journaliers Mussa Ramazani, Bobenga Bandima",Inamahasa,Kyassa
751,2024-11-27 00:00:00,11:06,556024,9857981,610 m,Cercopitheque ascagne,Vu,,,0,0,13,F.P,0,P002,"Aluta Michel Vincent, Odakifa Mwendambali, Journaliers Mussa Ramazani, Bobenga Bandima",Inamahasa,
334,2024-11-19 00:00:00,11:49,556616,9856562,621 m,Gorille,Nourriture,Leonardoxa romii,Ecorce,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
379,2024-11-22 00:00:00,12:04,553679,9856450,588 m,Gorille,Nourriture,Gambea lacourtianum,Fruit,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
385,2024-11-23 00:00:00,10:57,553554,9856682,604 m,Gorille,Nourriture,Diallium corbisieri,Feuille,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
402,2024-11-25 00:00:00,9:59,553572,9855991,609 m,Gorille,Nourriture,Diallium corbisieri,Feuille,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
412,2024-11-27 00:00:00,10:01,553604,9855737,608 m,Gorille,Nourriture,Gambea lacourtianum,Fruit,0,0,0,F.P,3,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
18,2024-12-13 00:00:00,11:53,556783,9847346,662 m,Gorille,Nourriture,Diallium corbisieri,Fruit,0,0,0,F.P,2,P107,"Baeli Sisyanyongo, Emile Bokongo Defao et 2 Journaliers",Idumba,
31,2024-12-14 00:00:00,13:08,557031,9847220,665 m,Gorille,Nourriture,Diallium corbisieri,Fruit,0,0,0,F.P,2,P107,"Baeli Sisyanyongo, Emile Bokongo Defao et 2 Journaliers",Idumba,
35,2024-12-14 00:00:00,13:50,557058,9847456,668 m,Gorille,Nourriture,Ficus natalensis,Feuille,0,0,0,F.P,2,P107,"Baeli Sisyanyongo, Emile Bokongo Defao et 2 Journaliers",Idumba,
46,2024-12-14 00:00:00,3:53,556770,9846950,631 m,Gorille,Nourriture,Diallium corbisieri,Fruit,0,0,0,F.P,1,P107,"Baeli Sisyanyongo, Emile Bokongo Defao et 2 Journaliers",Idumba,
53,2024-12-15 00:00:00,12:34,556478,9846732,603 m,Gorille,Nourriture,Diallium corbisieri,Fruit,0,0,0,F.P,1,P107,"Baeli Sisyanyongo, Emile Bokongo Defao et 2 Journaliers",Idumba,
58,2024-12-15 00:00:00,13:24,556298,9846603,607 m,Gorille,Nourriture,Diallium corbisieri,Fruit,0,0,0,F.P,1,P107,"Baeli Sisyanyongo, Emile Bokongo Defao et 2 Journaliers",Idumba,
